"","b_Nu_Intercept","b_eta_Intercept","b_tau_Intercept","b_rho_Intercept","sd_group__Nu_Intercept","sd_group__eta_Intercept","sd_group__tau_Intercept","sd_group__rho_Intercept","sigma","r_group__Nu.h15.Intercept.","r_group__Nu.h16.Intercept.","r_group__eta.h15.Intercept.","r_group__eta.h16.Intercept.","r_group__tau.h15.Intercept.","r_group__tau.h16.Intercept.","r_group__rho.h15.Intercept.","r_group__rho.h16.Intercept.","lp__"
"1865",0.157039,1.03545,-1.33179,0.96416,2.27251,0.24285,1.75174,0.0794093,0,-2.14417,0.4687,0.356637,-0.0785805,-2.10017,0.807095,0.0254155,-0.128256,-147.435
"1866",0.0249558,1.04632,-0.0798769,0.950787,0.811048,0.234925,2.10399,0.0439844,0,-1.25593,0.699264,0.320417,-0.0868087,-2.70932,-0.430415,-0.0316605,-0.111781,-149.482
"1867",-1.25976,1.18069,0.766345,0.988633,1.02613,0.251745,2.50363,0.0506873,0,-0.220356,1.84076,0.201786,-0.216712,-3.78937,-1.33461,-0.0352034,-0.122862,-150.023
"1868",-0.546286,1.17789,1.30033,0.933676,1.33193,0.319609,2.18359,0.0554885,0,-1.06461,1.1251,0.211713,-0.215887,-4.3332,-1.86083,0.0228777,-0.0756271,-147.503
"1869",-0.4134,1.1545,-0.342423,0.901137,1.40799,0.304418,2.76559,0.138026,0,-2.22237,1.16108,0.259711,-0.201363,-3.26568,-0.113182,0.108466,-0.097403,-148.372
"1870",0.110318,0.328211,-0.169209,0.915481,0.830024,0.487165,2.98133,0.0299137,0,-0.518128,0.461214,1.04682,0.636245,-2.44807,-0.440545,0.0134523,-0.0300299,-153.537
"1871",-0.144186,0.85813,-0.249029,0.922988,0.705534,0.424222,3.51619,0.0265677,0,-1.22712,0.6999,0.516006,0.110303,-2.69539,-0.384579,0.0208332,-0.0217579,-149.233
"1872",0.623464,0.913039,1.14285,1.21568,1.89527,0.83651,2.25145,0.333877,0,-2.02495,0.100861,0.472643,0.0421266,-4.32463,-1.65335,-0.240528,-0.378088,-146.148
"1873",-0.38567,1.01137,1.15343,1.1537,2.04175,0.446769,2.15564,0.352481,0,-1.95628,1.0304,0.380815,-0.0525747,-4.43797,-1.6653,-0.182316,-0.322304,-144.676
"1874",-0.0269696,0.880632,1.12234,0.915567,1.34209,0.441446,2.16441,0.299104,0,-1.68439,0.629562,0.513873,0.0852455,-4.41235,-1.65816,0.0734947,-0.068094,-147.018
"1875",0.0751851,0.882803,0.274622,0.460198,1.3027,0.461573,2.79579,0.782218,0,-2.17515,0.579412,0.508959,0.0856828,-3.39699,-0.833344,0.496983,0.411569,-147.091
"1876",0.553035,0.960101,0.216748,0.765133,1.29213,0.423727,2.32786,0.281203,0,-2.19567,0.031558,0.43065,0.00691723,-3.49437,-0.784624,0.222153,0.100849,-146.205
"1877",0.731172,1.24262,-1.11019,-0.295194,1.36963,0.578695,1.12901,0.815821,0,-1.96661,-0.15589,0.128419,-0.272748,-1.69597,0.53568,1.224,1.16626,-146.779
"1878",-0.420813,0.823594,-0.343129,-0.515967,0.952728,0.39241,1.6135,1.34004,0,-1.12587,1.04477,0.564533,0.137045,-2.88199,-0.205771,1.49578,1.36879,-142.896
"1879",-0.048418,1.04874,-1.02701,0.132304,1.59414,0.494365,1.40817,1.63529,0,-2.27982,0.639764,0.336597,-0.0909147,-2.37068,0.45697,0.844344,0.728224,-143.911
"1880",-0.058149,1.06339,-1.0383,0.13992,1.59758,0.486626,1.38425,1.63198,0,-2.25128,0.645136,0.335496,-0.0924121,-2.33854,0.469652,0.845456,0.733031,-143.036
"1881",-0.664755,1.15162,-0.738363,0.302402,1.45861,0.68507,1.84676,1.36589,0,-1.00934,1.39722,0.244946,-0.188577,-2.5189,0.237513,0.680041,0.533583,-144.218
"1882",-0.290597,1.39013,-0.0824647,0.709842,0.783422,0.945285,2.01131,0.247659,0,-1.26386,0.91396,-0.00132185,-0.422625,-2.96382,-0.457983,0.25149,0.14566,-143.416
"1883",-0.71695,1.0381,-0.545453,0.822303,1.81846,1.05028,2.42637,0.309486,0,-1.2595,1.2996,0.344512,-0.068145,-2.52189,-0.0247662,0.126313,0.0487381,-142.476
"1884",-0.477817,0.658437,-0.620936,0.816047,1.77218,1.50984,2.72606,0.253213,0,-1.60492,1.23462,0.748572,0.301776,-2.88628,0.14396,0.191347,0.00938539,-143.961
"1885",-0.27151,0.686559,-0.130392,0.688302,1.66783,1.26957,2.26913,0.549047,0,-2.43568,0.846274,0.71869,0.280681,-3.74919,-0.431519,0.3341,0.174266,-142.497
"1886",-0.769836,1.86753,0.413293,0.898404,3.66035,1.11341,2.40546,0.232717,0,-1.21435,1.31635,-0.472656,-0.901918,-3.79878,-0.966475,0.0916071,-0.0461198,-145.293
"1887",-0.186767,1.01798,0.25665,0.796173,3.96722,1.20796,2.08749,0.389294,0,-1.24516,0.691664,0.362135,-0.0478217,-3.22136,-0.839599,0.152571,0.0767261,-143.085
"1888",-0.186931,0.880987,0.710521,0.875011,4.30459,1.30537,1.85185,0.363147,0,-0.955681,0.791076,0.500697,0.075947,-3.6802,-1.27674,0.0817234,-0.0165334,-144.692
"1889",1.82388,0.521884,-0.305952,0.807134,3.00647,2.0835,1.97426,0.259169,0,-2.96823,-1.04205,0.852988,0.432356,-2.55441,-0.174913,0.132221,0.0149855,-143.499
"1890",1.25312,0.623142,0.138615,1.29384,3.8814,1.87932,1.85568,0.493742,0,-2.171,-0.614046,0.735698,0.341686,-2.76622,-0.724829,-0.39448,-0.413847,-146.613
"1891",0.0461394,0.390431,0.491638,0.560805,3.45744,1.54122,1.94215,0.559908,0,-1.38317,0.568679,0.980104,0.579182,-3.44916,-1.06398,0.381705,0.313908,-142.86
"1892",-0.135964,0.631624,0.509076,0.743754,4.79833,1.4774,1.66464,0.493196,0,-0.833362,0.763079,0.741601,0.328948,-3.46378,-1.04142,0.209859,0.0992004,-144.917
"1893",0.403711,0.558997,0.369783,1.12521,3.85804,1.4055,2.53859,0.415351,0,-2.65757,0.320276,0.833027,0.402071,-3.56102,-0.885542,-0.158663,-0.280627,-143.767
"1894",1.24247,0.968466,-1.13095,0.891645,2.7822,0.551826,1.91354,0.0964929,0,-2.61446,-0.640468,0.407604,-0.000229523,-1.8791,0.525664,0.0612872,-0.00224888,-145.758
"1895",1.26765,1.33328,-1.21309,0.849495,2.75969,0.432717,1.96634,0.0626935,0,-2.86542,-0.641046,0.0335729,-0.36058,-1.71152,0.639833,0.0777522,0.0299725,-151.1
"1896",1.75544,0.520902,-1.20497,-0.383414,3.03583,1.05918,1.67494,1.18823,0,-3.44572,-1.1083,0.878806,0.431443,-1.84848,0.673973,1.34964,1.21843,-149.682
"1897",1.77904,0.5341,-1.18458,-0.380621,3.01939,1.08971,1.67189,1.18561,0,-3.45676,-1.14498,0.854733,0.425756,-1.86933,0.652141,1.34008,1.22246,-144.436
"1898",1.49741,0.302141,-1.14828,-0.0743774,2.90248,1.04119,1.52375,1.15995,0,-2.74941,-0.812881,1.0754,0.658639,-1.8566,0.628506,1.03029,0.915068,-142.808
"1899",1.33178,0.464018,-1.75233,-0.139694,2.73276,0.67547,1.36156,1.0569,0,-3.39506,-0.537198,0.927808,0.490595,-1.42669,1.28674,1.10729,0.95519,-145.296
"1900",0.330088,1.4849,-0.865642,0.919934,2.68768,0.9841,1.16444,0.734929,0,-2.17454,0.308632,-0.0950496,-0.523574,-2.33722,0.310256,0.0518782,-0.059973,-140.738
"1901",0.0939073,1.27447,-0.792718,0.775645,3.2449,0.918583,1.68193,1.40042,0,-2.86441,0.685554,0.126842,-0.317049,-3.02239,0.284434,0.238817,0.064631,-143.476
"1902",0.00573809,1.34851,-0.781293,0.87603,3.54712,0.849839,1.61933,1.12214,0,-2.26002,0.566244,0.0533865,-0.393386,-2.98409,0.27551,0.145631,-0.0563394,-150.617
"1903",0.505717,1.02579,-0.234785,1.08424,2.18409,1.03569,1.54676,0.791956,0,-3.52257,0.0990576,0.387186,-0.0661323,-3.42414,-0.288785,-0.0759658,-0.247432,-144.406
"1904",0.574116,1.10977,0.138654,1.29686,1.86226,0.968418,1.72401,0.668647,0,-2.92397,0.163028,0.276763,-0.150307,-3.46559,-0.681533,-0.323152,-0.436816,-144.596
"1905",-0.527015,0.997097,-0.249483,0.774448,2.53093,0.949706,3.61955,0.290177,0,-1.78704,1.28218,0.398838,-0.0347997,-3.14721,-0.278223,0.21221,0.0825753,-143.206
"1906",-0.603128,0.525228,-0.454161,-0.22099,2.67498,1.14018,4.1796,0.935287,0,-1.29975,1.22348,0.86828,0.436006,-2.86318,-0.0504872,1.2047,1.04668,-144.084
"1907",0.0061908,0.768675,-0.658156,0.889078,2.61194,0.388007,1.69469,0.412355,0,-2.49381,0.690749,0.635872,0.190064,-2.81415,0.119813,0.106465,-0.0372388,-142.783
"1908",0.361401,1.00988,-0.640053,0.883813,2.42261,0.359404,2.5094,0.163678,0,-1.92641,0.358089,0.358945,-0.0554323,-2.32014,0.14587,0.053449,-0.0590502,-143.901
"1909",0.908466,1.31879,-1.18762,0.826108,1.97432,0.524159,2.09885,0.303829,0,-2.30205,-0.210749,0.0467184,-0.357228,-1.6872,0.639908,0.102883,0.0346936,-144.416
"1910",-1.04123,0.616348,-1.53374,0.277006,3.04229,0.916855,0.79096,0.466111,0,-0.329015,1.50632,0.760133,0.359611,-1.4894,0.910327,0.679955,0.618475,-151.246
"1911",-1.04876,0.649654,-1.46777,0.0326407,2.74912,0.904696,0.953238,0.534689,0,-0.767476,1.84142,0.742141,0.301141,-1.73656,0.977821,0.938744,0.793643,-147.669
"1912",-0.593392,0.347665,-1.24105,0.696602,1.78072,0.832042,0.755386,0.496863,0,-1.07304,1.29222,1.02082,0.617708,-1.74244,0.719282,0.240206,0.152053,-145.753
"1913",-0.0813854,1.11697,-1.52711,1.04274,0.639626,0.246974,0.631746,0.255048,0,-1.03239,0.759293,0.256529,-0.155307,-1.54818,0.98007,-0.0807753,-0.181892,-153.207
"1914",-1.23312,1.38823,-2.00295,1.18353,1.02652,0.283458,0.784283,0.231827,0,-0.797337,1.68141,0.00779034,-0.42555,-1.32364,1.41337,-0.199462,-0.31831,-153.859
"1915",-0.445393,1.53092,-1.57118,0.987315,1.21292,0.339483,0.856336,0.23326,0,-1.95409,1.08852,-0.14305,-0.570453,-1.7884,1.07348,-0.0138617,-0.161258,-149.479
"1916",0.161147,1.69562,-1.82311,0.964773,1.58004,0.376527,0.949842,0.264607,0,-2.20607,0.370635,-0.294022,-0.725609,-1.70525,1.24332,0.0423372,-0.0943287,-150.227
"1917",0.390835,1.35901,-1.28875,0.286121,1.73956,0.192869,0.817649,0.605247,0,-1.43698,0.240426,0.0134602,-0.391238,-1.56386,0.788677,0.651953,0.545816,-150.559
"1918",-0.73512,1.51633,-1.63911,0.869618,2.13373,0.418796,0.686683,0.138271,0,-0.911105,1.29151,-0.131706,-0.546626,-1.46585,1.00058,0.0924671,0.0370587,-149.919
"1919",-0.867466,1.16738,-1.31971,0.982496,2.22147,0.396239,0.650105,0.164627,0,-0.0247405,1.53673,0.203948,-0.205363,-1.55479,0.789335,-0.038197,-0.134382,-146.946
"1920",-0.850603,1.04214,-1.64623,0.987461,1.51018,0.652004,0.720026,0.149176,0,-1.22883,1.30651,0.342611,-0.068408,-1.57871,1.01834,-0.0215399,-0.0914436,-147.603
"1921",0.0260074,0.693497,-1.40282,0.95551,2.07664,0.889973,0.821729,0.410839,0,-2.30461,0.611393,0.697639,0.261313,-1.90868,0.896374,0.0212065,-0.130265,-145.221
"1922",-0.0421433,1.22117,-1.13541,0.607409,0.969105,0.98779,0.752819,0.372072,0,-1.30878,0.63219,0.165025,-0.262949,-1.84197,0.593235,0.348855,0.235179,-145.146
"1923",-0.723699,1.03142,-2.10989,0.25635,2.26821,0.497756,0.988291,0.631322,0,-1.214,1.27591,0.352082,-0.0693427,-1.13854,1.50455,0.711309,0.623647,-146.823
"1924",-0.871067,1.26586,-1.42327,1.37179,1.19081,0.625892,1.95851,0.730838,0,-1.20877,1.39498,0.130281,-0.296704,-1.95428,0.801263,-0.381782,-0.478726,-144.086
"1925",0.423217,1.56724,-1.6451,0.850878,1.89917,0.503329,1.55482,0.747164,0,-1.97385,0.134172,-0.181476,-0.607584,-1.49811,1.06058,0.119443,0.0150429,-144.222
"1926",-0.327014,1.3095,-0.702533,-0.425885,1.22459,0.529389,2.73645,1.6173,0,-0.807639,1.01635,0.0596183,-0.355198,-2.19859,0.194346,1.36688,1.25377,-143.248
"1927",-0.145591,0.997836,-0.269428,-0.552197,0.515743,0.595562,2.556,1.37761,0,-0.653215,0.699409,0.359791,-0.0363093,-2.41126,-0.293339,1.46474,1.40619,-146.393
"1928",-0.093005,0.866761,-0.397121,-0.535984,0.725759,0.582525,1.92728,1.05515,0,-0.764264,0.823129,0.501631,0.0935808,-2.4182,-0.0892332,1.47009,1.36394,-145.137
"1929",-1.25581,1.05222,-0.0576026,0.998167,1.091,0.547544,1.74994,0.428985,0,-0.200167,1.9943,0.319744,-0.0922989,-2.8855,-0.423727,-0.0592714,-0.174394,-143.338
"1930",-1.39289,1.03096,-0.0726024,1.03213,1.24268,0.698323,1.94053,0.540465,0,0.0845392,2.1033,0.359402,-0.0762341,-2.99567,-0.441252,-0.0625341,-0.197444,-142.653
"1931",-1.33803,0.943423,0.0642399,0.811574,0.989095,0.463936,2.65854,0.229196,0,-0.034458,1.87261,0.435113,0.0280257,-3.05743,-0.640177,0.138885,0.0602978,-144.81
"1932",-1.47075,0.807497,0.000555489,0.828531,1.01498,0.572843,2.97294,0.29636,0,0.0943221,2.06199,0.554736,0.157406,-2.8761,-0.553822,0.0986633,0.0278572,-146.576
"1933",-1.19543,0.874195,0.217668,0.934287,0.953927,0.582151,2.89809,0.330715,0,-0.120672,1.91166,0.508259,0.0873988,-3.21956,-0.742937,0.0203191,-0.0837465,-143.469
"1934",-0.545142,0.986782,0.191783,0.932741,0.722422,0.499682,3.24314,0.288279,0,-1.34135,1.24151,0.403011,-0.0272534,-3.46646,-0.737184,0.0486444,-0.0747769,-146.738
"1935",-0.72825,0.385094,0.517094,0.941954,0.807976,0.56805,2.72329,0.181868,0,-0.880062,1.41879,0.993192,0.575985,-3.55314,-1.06819,0.00922332,-0.079717,-144.895
"1936",-0.503828,0.612664,0.269396,0.987948,0.674094,0.594754,3.48801,0.378166,0,-1.08425,1.1594,0.766924,0.345499,-3.25414,-0.794781,-0.0422935,-0.148794,-143.617
"1937",-1.06036,1.20024,0.358097,1.15457,1.18055,0.292403,3.06414,0.238853,0,-0.411825,1.80298,0.181954,-0.244321,-3.47388,-0.865451,-0.189331,-0.31774,-144.76
"1938",-0.0881735,-0.0510359,-0.138091,0.99221,0.677108,0.728803,2.5236,0.0806142,0,-0.756049,0.691456,1.4184,1.01448,-2.53465,-0.394338,-0.0778,-0.147,-148.223
"1939",-0.0505407,-0.0984923,-0.765359,0.93621,0.622239,0.994053,2.06727,0.0665034,0,-0.73939,0.598807,1.47284,1.05926,-1.92166,0.196414,-0.010865,-0.0772937,-146.612
"1940",0.245011,0.869228,-1.05473,0.910783,2.38116,1.06987,2.24384,0.0448106,0,-1.24078,0.319918,0.515729,0.103481,-1.87014,0.444628,0.0465716,-0.0164465,-146.384
"1941",-0.562345,-0.0968576,0.336543,0.951983,1.01052,1.7176,2.00675,0.126718,0,-0.924651,1.17627,1.48309,1.05482,-3.39731,-0.866971,0.0122335,-0.112965,-143.986
"1942",-0.579267,0.0488076,0.0704518,0.909006,0.626685,1.41265,1.79504,0.0421717,0,-0.676443,1.14748,1.32389,0.906871,-2.92494,-0.631897,0.0214847,-0.0569658,-150.477
"1943",-0.988898,0.0111617,-0.510851,0.922061,1.22865,0.969086,2.14871,0.0727308,0,-0.233619,1.66631,1.38133,0.953388,-2.55788,-0.00396425,0.0540278,-0.0798238,-147.355
"1944",-1.17543,-0.177666,-0.332274,0.909003,1.33532,0.954884,2.37972,0.0678249,0,-0.123,1.8366,1.55883,1.13209,-2.80869,-0.175376,0.059382,-0.0829174,-149.5
"1945",-0.249206,0.116784,-0.567922,0.903295,1.47302,0.772029,2.92762,0.060472,0,-1.11908,0.884086,1.27215,0.843399,-2.42034,0.0561616,0.0539431,-0.0680237,-146.873
"1946",-0.277368,0.105942,-0.605702,0.942748,1.26262,0.909551,2.68085,0.0847226,0,-1.40417,1.04258,1.28213,0.849147,-2.62345,0.101759,0.031762,-0.109344,-145.199
"1947",-0.422528,-0.0461175,-0.706526,0.918502,1.00402,1.07574,2.68083,0.054984,0,-0.85945,1.05476,1.42889,1.01383,-2.36864,0.140166,0.0494981,-0.0453462,-146.712
"1948",-0.7853,-0.406531,0.111876,0.907892,0.866161,1.20178,2.28608,0.0485857,0,-0.164891,1.51263,1.77142,1.37018,-2.95343,-0.620634,0.025422,-0.0659241,-148.583
"1949",-1.40889,-0.617266,-0.58942,0.90719,1.70398,1.48805,2.45505,0.114399,0,-0.469085,2.08021,2.00083,1.57156,-2.66422,0.0796791,0.0650711,-0.0752265,-147.133
"1950",0.770734,1.63414,-0.0942323,0.883958,1.52991,0.754925,2.4265,0.0687433,0,-2.09349,0.0420364,-0.256854,-0.681425,-2.84365,-0.386954,0.062154,-0.0575285,-147.189
"1951",-0.85216,0.679095,0.836032,0.915755,2.17825,1.17893,2.17748,0.0576349,0,-0.990463,1.42674,0.706337,0.287167,-3.81303,-1.3559,0.0274016,-0.0798145,-150.684
"1952",-0.800376,0.583973,0.649216,0.929549,2.54624,1.36379,2.20087,0.0357011,0,-0.643146,1.22149,0.808216,0.393224,-3.62716,-1.27547,0.0284265,-0.0376347,-152.917
"1953",-0.418035,0.626232,0.641615,0.890951,1.67118,1.13854,2.02,0.0644261,0,-1.1207,1.07426,0.754984,0.328373,-3.56133,-1.16831,0.0487947,-0.0564244,-147.496
"1954",0.210462,0.435157,0.343774,0.857094,1.49124,1.09436,2.97552,0.0876285,0,-2.16949,0.479304,0.951882,0.519427,-3.62168,-0.847859,0.115825,-0.0325487,-146.101
"1955",-1.0234,0.979992,1.1533,0.784414,1.14883,0.891808,2.13278,0.0700506,0,-0.580648,1.7523,0.391768,-0.02764,-4.04484,-1.64085,0.144884,0.0366876,-149.933
"1956",-0.500441,1.04235,0.135161,0.880635,2.08464,0.382034,3.55262,0.0782967,0,-1.01247,1.29299,0.347159,-0.0873444,-3.23855,-0.619723,0.0881787,-0.0543254,-144.007
"1957",-0.14156,0.958699,-0.522941,0.881905,1.85852,0.312935,3.46556,0.0703067,0,-2.01451,0.840493,0.425015,-0.000472406,-2.72009,0.0124163,0.0831328,-0.0457792,-144.215
"1958",0.611965,0.968366,-0.210814,0.890241,1.16781,0.467338,2.63703,0.0724392,0,-1.85484,0.0781247,0.410872,-0.0136875,-2.77147,-0.296293,0.0636034,-0.0611109,-143.702
"1959",0.437394,0.939047,-0.108091,0.881569,1.3674,0.565756,2.64225,0.100116,0,-1.90949,0.220746,0.456329,0.0249963,-3.15179,-0.394552,0.108001,-0.0482465,-145.331
"1960",0.329817,1.31654,-0.267854,0.907439,1.21878,0.705789,3.33155,0.0819171,0,-2.65839,0.368154,0.083687,-0.360768,-3.09931,-0.267815,0.0770679,-0.0590585,-146.042
"1961",0.132753,1.10417,0.245413,0.867311,0.967128,0.623474,3.66405,0.101711,0,-1.8675,0.486224,0.277601,-0.141455,-3.38224,-0.762331,0.0942885,-0.0310596,-143.989
"1962",0.254881,1.54997,-0.296064,0.82285,1.19486,0.579113,3.14444,0.0998559,0,-1.97352,0.387213,-0.160499,-0.591409,-2.88281,-0.218286,0.146418,0.00980409,-145.217
"1963",0.0440908,0.72622,0.781213,0.843234,1.54307,0.569383,2.93041,0.133261,0,-1.2764,0.748059,0.650108,0.23196,-3.67252,-1.26504,0.101742,-0.0141398,-146.799
"1964",0.512936,1.17201,0.445576,0.821844,1.79199,0.351429,3.96028,0.0807607,0,-1.53439,0.198315,0.188405,-0.213839,-3.20374,-0.941993,0.0951885,0.00887816,-146.572
"1965",-0.29081,1.47316,0.953022,0.838199,1.61287,0.311927,4.03655,0.139203,0,-1.28088,0.811083,-0.0860775,-0.508361,-4.13847,-1.56197,0.132727,0.041923,-148.929
"1966",0.303483,1.4209,1.25096,0.781441,0.787149,0.325331,3.2993,0.205399,0,-1.54933,0.482934,-0.0495054,-0.472451,-4.24506,-1.75179,0.167658,0.0458477,-151.273
"1967",0.387714,1.23957,1.28918,0.817394,0.744741,0.378181,3.86609,0.107409,0,-1.48506,0.331683,0.116616,-0.288833,-4.03657,-1.78482,0.0913024,0.00304892,-151.426
"1968",0.471433,0.730773,1.14955,0.852754,0.746978,0.644026,4.08793,0.0795103,0,-1.56957,0.21526,0.642031,0.223852,-3.91512,-1.70631,0.0729201,0.0040562,-149.201
"1969",0.0988982,0.916605,0.716075,0.842664,0.786356,0.466464,5.10044,0.29368,0,-1.85547,0.733344,0.473967,0.0403611,-3.96225,-1.17408,0.137966,-0.02813,-148.145
"1970",-0.179775,0.864054,0.37584,0.99895,1.29449,0.543945,6.40617,0.138253,0,-2.95129,0.552832,0.544277,0.105349,-4.23148,-1.03485,0.0187759,-0.0963621,-151.925
"1971",-0.245948,0.343392,0.223753,0.94525,0.527889,1.12657,4.21482,0.544823,0,-0.86008,0.962177,1.04171,0.612048,-3.28615,-0.706579,0.0263515,-0.130191,-147.725
"1972",-0.587246,0.498295,0.107225,1.02345,0.528495,1.06535,4.18629,0.44423,0,-0.771834,1.07339,0.886706,0.474128,-3.4016,-0.721574,-0.0350021,-0.134581,-149.415
"1973",-1.3697,-0.0958207,0.0196716,0.893868,1.24739,0.960788,6.06171,0.646817,0,-0.870119,2.01976,1.47579,1.06044,-3.24433,-0.540625,0.0653772,-0.0472506,-147.561
"1974",-1.6202,0.396775,0.74923,0.824282,0.976161,0.999365,4.15137,0.640788,0,0.101442,2.30449,0.992625,0.568806,-3.77724,-1.27808,0.135483,0.0288793,-144.773
"1975",-0.870831,0.45324,0.305616,0.820263,0.935574,1.14879,4.09825,0.460414,0,-1.15806,1.63124,0.945912,0.502399,-3.56879,-0.820516,0.158728,0.0218791,-144.229
"1976",-1.45235,0.05286,0.239741,0.60406,0.92539,1.37346,3.44814,0.52725,0,-0.774042,2.15026,1.33345,0.898514,-3.62638,-0.750593,0.374478,0.225141,-146.099
"1977",-1.35571,0.173934,0.442435,0.780951,0.721687,1.70003,3.85304,0.311729,0,-0.421803,1.92953,1.21333,0.788369,-3.783,-0.998632,0.204464,0.0746104,-146.095
"1978",-1.07264,0.119627,0.534129,0.606267,0.667891,2.32794,3.35904,0.511105,0,-0.415998,1.71062,1.26186,0.843544,-3.52571,-1.06611,0.34562,0.238989,-145.413
"1979",-0.729558,0.276535,0.781299,0.0795597,0.529945,2.26951,3.01093,0.921013,0,-0.567284,1.35207,1.10342,0.676987,-3.81704,-1.30686,0.878898,0.756072,-148.874
"1980",-0.664472,0.157153,0.893652,-0.424877,0.578517,1.74093,2.66552,0.826819,0,-0.683751,1.30832,1.21353,0.804403,-3.79521,-1.41543,1.35885,1.26923,-149.54
"1981",-0.828923,0.00825048,0.630621,-0.297251,0.717272,1.4257,2.73261,0.83366,0,-0.889716,1.6023,1.37563,0.947582,-3.84999,-1.10264,1.26605,1.11412,-147.217
"1982",-1.64041,-0.0595532,0.503709,-0.144765,0.835012,1.36233,2.33206,0.706734,0,-0.485173,2.40623,1.45132,1.01536,-3.69461,-1.00752,1.11255,0.983303,-150.131
"1983",-0.969217,0.869404,0.278114,-0.582244,1.08667,0.989043,2.60993,1.61087,0,-0.734808,1.57618,0.5264,0.0888539,-3.44931,-0.809765,1.55466,1.42254,-144.716
"1984",-0.843805,0.263842,-0.0821885,-0.720635,1.85428,0.728753,2.49038,1.97098,0,-0.535315,1.33359,1.1161,0.708629,-2.86192,-0.542676,1.66564,1.61925,-147.054
"1985",-1.05383,1.33757,0.293983,0.182491,1.27397,0.230761,2.29164,0.957635,0,-0.989949,1.64616,0.0503578,-0.373803,-3.6691,-0.835459,0.801651,0.664932,-145.662
"1986",-0.841485,1.32254,0.0631259,0.836184,1.40176,0.220261,1.86818,0.939627,0,-1.43618,1.64167,0.0628583,-0.363324,-3.17878,-0.553819,0.116917,-0.000838071,-147.496
"1987",-1.07059,1.32149,0.00418191,1.05125,1.24688,0.198144,1.70106,1.0215,0,-1.00045,1.59066,0.0662081,-0.354094,-3.35894,-0.60623,-0.0719622,-0.171033,-145.26
"1988",0.0770304,1.3391,-0.0505004,1.11554,1.83926,0.24363,1.55435,0.493545,0,-1.96567,0.527796,0.0535253,-0.378746,-3.22099,-0.454383,-0.136326,-0.290553,-145.116
"1989",0.67424,1.25548,-1.25238,1.19551,1.10762,0.204026,1.10417,0.44309,0,-2.19478,-0.0500849,0.130368,-0.291562,-1.87951,0.66691,-0.226707,-0.317208,-146.023
"1990",0.398739,1.28084,-0.817035,1.31976,1.12974,0.263464,1.46067,0.898262,0,-2.20856,0.312646,0.121866,-0.32545,-2.49246,0.330657,-0.32639,-0.499928,-145.181
"1991",0.608871,1.29903,-0.43744,0.91831,1.69715,0.378865,1.1266,0.987372,0,-2.38294,0.0833597,0.0799412,-0.333861,-2.62468,-0.108598,0.0340079,-0.0555417,-144.062
"1992",0.607484,1.54148,-0.713665,1.24039,1.62028,0.617579,0.871594,1.32036,0,-1.80968,0.00330588,-0.164728,-0.580206,-2.14949,0.137518,-0.301877,-0.369529,-145.448
"1993",-0.673151,1.14041,-0.312871,0.644396,1.59995,0.786765,1.32974,1.25671,0,-0.732847,1.28213,0.23451,-0.176497,-2.69434,-0.240781,0.306649,0.213129,-140.644
"1994",-0.891914,1.355,-0.124811,1.07173,2.49211,0.621844,2.09715,0.779151,0,-0.771137,1.52397,0.0294649,-0.393795,-2.94889,-0.438246,-0.113104,-0.208862,-140.515
"1995",-0.708527,1.18186,0.0440546,1.18036,2.01398,0.632226,1.67734,0.870234,0,-1.18461,1.31259,0.209798,-0.217911,-3.34297,-0.573648,-0.19811,-0.336516,-141.367
"1996",-0.957355,1.25379,-0.983872,0.747589,0.928345,0.241258,1.55918,0.263332,0,-0.32639,1.64622,0.122646,-0.295655,-1.89128,0.485831,0.191662,0.0817925,-145.119
"1997",-1.02404,1.44712,-1.38123,0.693777,0.957712,0.275838,1.74505,0.207021,0,-0.148054,1.66221,-0.0842405,-0.487276,-1.46026,0.844792,0.230999,0.151437,-148.174
"1998",-0.825336,1.39082,-0.311464,0.82635,1.41632,0.310432,1.90068,0.102049,0,-0.524664,1.41205,-0.0080233,-0.424576,-2.67467,-0.292823,0.131383,0.0607378,-148.326
"1999",-1.56884,1.21153,-0.566098,0.482924,2.04474,0.270916,2.88692,0.434929,0,0.216133,2.4228,0.171861,-0.262526,-2.40116,0.119014,0.471449,0.321012,-146.996
"2000",-1.08678,1.30292,-0.345429,0.66965,2.56613,0.309782,2.43444,0.543829,0,-1.01124,1.78956,0.107911,-0.347254,-3.41367,-0.178114,0.358754,0.172027,-146.127
"2001",-0.0605458,1.40251,-0.508951,0.413577,1.0712,0.899871,1.90731,0.507175,0,-1.85829,0.758422,-0.0199438,-0.443804,-2.57862,-0.0444232,0.537912,0.446819,-143.736
